# Program:featureCounts v2.0.1; Command:"featureCounts" "-s2" "-T" "1" "-a" "annotation/hg38.small.gtf.gz" "-o" "rnaseq_samples/featurecounts.txt" "rnaseq_samples/A549_dBet6_1h_1/A549_dBet6_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_dBet6_1h_2/A549_dBet6_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_dBet6_6h_1/A549_dBet6_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_dBet6_6h_2/A549_dBet6_6h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_DMSO_1h_1/A549_DMSO_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_DMSO_1h_2/A549_DMSO_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_DMSO_6h_1/A549_DMSO_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_DMSO_6h_2/A549_DMSO_6h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_JQ1_1h_1/A549_JQ1_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_JQ1_1h_2/A549_JQ1_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_JQ1_6h_1/A549_JQ1_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/A549_JQ1_6h_2/A549_JQ1_6h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_dBet6_1h_1/HAP1_dBet6_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_dBet6_1h_2/HAP1_dBet6_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_dBet6_6h_1/HAP1_dBet6_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_dBet6_6h_2/HAP1_dBet6_6h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_DMSO_1h_1/HAP1_DMSO_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_DMSO_1h_2/HAP1_DMSO_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_DMSO_6h_1/HAP1_DMSO_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_DMSO_6h_2/HAP1_DMSO_6h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_JQ1_1h_1/HAP1_JQ1_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_JQ1_1h_2/HAP1_JQ1_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_JQ1_6h_1/HAP1_JQ1_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/HAP1_JQ1_6h_2/HAP1_JQ1_6h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/outlier_HAP1_dBet6_1h_1/outlier_HAP1_dBet6_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_dBet6_1h_2/K562_dBet6_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_dBet6_6h_1/K562_dBet6_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_dBet6_6h_2/K562_dBet6_6h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_DMSO_1h_1/K562_DMSO_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_DMSO_1h_2/K562_DMSO_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_DMSO_6h_1/K562_DMSO_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_DMSO_6h_2/K562_DMSO_6h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_JQ1_1h_1/K562_JQ1_1h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_JQ1_1h_2/K562_JQ1_1h_2.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_JQ1_6h_1/K562_JQ1_6h_1.small.single.cutadapt.sorted.bam" "rnaseq_samples/K562_JQ1_6h_2/K562_JQ1_6h_2.small.single.cutadapt.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	rnaseq_samples/A549_dBet6_1h_1/A549_dBet6_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_dBet6_1h_2/A549_dBet6_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_dBet6_6h_1/A549_dBet6_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_dBet6_6h_2/A549_dBet6_6h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_DMSO_1h_1/A549_DMSO_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_DMSO_1h_2/A549_DMSO_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_DMSO_6h_1/A549_DMSO_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_DMSO_6h_2/A549_DMSO_6h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_JQ1_1h_1/A549_JQ1_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_JQ1_1h_2/A549_JQ1_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_JQ1_6h_1/A549_JQ1_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/A549_JQ1_6h_2/A549_JQ1_6h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_dBet6_1h_1/HAP1_dBet6_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_dBet6_1h_2/HAP1_dBet6_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_dBet6_6h_1/HAP1_dBet6_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_dBet6_6h_2/HAP1_dBet6_6h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_DMSO_1h_1/HAP1_DMSO_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_DMSO_1h_2/HAP1_DMSO_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_DMSO_6h_1/HAP1_DMSO_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_DMSO_6h_2/HAP1_DMSO_6h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_JQ1_1h_1/HAP1_JQ1_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_JQ1_1h_2/HAP1_JQ1_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_JQ1_6h_1/HAP1_JQ1_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/HAP1_JQ1_6h_2/HAP1_JQ1_6h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/outlier_HAP1_dBet6_1h_1/outlier_HAP1_dBet6_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_dBet6_1h_2/K562_dBet6_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_dBet6_6h_1/K562_dBet6_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_dBet6_6h_2/K562_dBet6_6h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_DMSO_1h_1/K562_DMSO_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_DMSO_1h_2/K562_DMSO_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_DMSO_6h_1/K562_DMSO_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_DMSO_6h_2/K562_DMSO_6h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_JQ1_1h_1/K562_JQ1_1h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_JQ1_1h_2/K562_JQ1_1h_2.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_JQ1_6h_1/K562_JQ1_6h_1.small.single.cutadapt.sorted.bam	rnaseq_samples/K562_JQ1_6h_2/K562_JQ1_6h_2.small.single.cutadapt.sorted.bam
ENSG00000167861.15	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	74950743;74950744;74951456;74951905;74951905;74951905;74952269;74952269;74952269;74953006;74953006;74953006;74953545;74953545;74953545;74954138;74954138;74954138;74954326;74955792;74955792;74955792;74955821;74957969;74958141;74958141;74958141;74958203;74958327;74958327;74958327;74958327;74958327;74958673;74958673;74958673;74958911;74958911;74958911;74958911;74958911;74958976;74959881;74959881;74959881;74959881;74959881;74960026;74960026;74960026;74960026;74961597;74961873;74961873;74961873;74962234;74962234;74962234;74962234;74962288;74962965;74962965;74962965;74962965;74962965;74962973;74962987;74963508;74963740;74963740;74963740;74963740;74963771;74963771;74964483;74964483;74964483;74964483;74964483;74964483;74967806;74972591;74972591;74972591;74972591;74972591;74972591;74972591;74972838;74973039	74951633;74951633;74951633;74952063;74952063;74952063;74952360;74952360;74952360;74953086;74953086;74953086;74953651;74953651;74953651;74954972;74954365;74954365;74954437;74955956;74955956;74955956;74955956;74958219;74958219;74958219;74958219;74958219;74958478;74958763;74958791;74958478;74958478;74958763;74958763;74958763;74959051;74959051;74959001;74959051;74959051;74959051;74959937;74959937;74959937;74959937;74959915;74960248;74960248;74960095;74960248;74961989;74961989;74961989;74961989;74962340;74962340;74962340;74962340;74962340;74963078;74963081;74963081;74964632;74963081;74963078;74963081;74963910;74963910;74963910;74963910;74963910;74963910;74963910;74964632;74964632;74964632;74964632;74964632;74964632;74967933;74972730;74972732;74972716;74972771;74972763;74972720;74972734;74972961;74973166	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6196	64	46	48	66	64	81	90	87	53	71	74	62	569	528	419	362	444	625	571	497	623	640	515	448	45	38	45	54	48	45	24	43	67	47	74	55
ENSG00000263586.1	chr17;chr17;chr17	74970704;74974568;74975166	74970792;74974730;74975728	+;+;+	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109089.7	chr17;chr17;chr17;chr17;chr17	74987632;74999504;75001341;75002064;75003183	74988122;74999616;75001489;75002228;75005800	+;+;+;+;+	3536	1226	1181	1025	873	1232	1276	1465	1290	1359	1323	1579	1623	692	703	260	193	556	818	828	828	777	762	1054	985	277	268	64	78	264	222	150	160	356	336	371	279
ENSG00000167862.9	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	75012670;75012674;75012737;75017078;75017078;75017078;75018586;75019700;75019700;75019700;75020229;75020313;75020313;75020313;75020467;75020488;75020488;75020488;75020921;75020921;75020921	75012872;75012872;75012872;75017114;75017114;75017114;75018694;75019759;75019759;75019759;75020395;75020395;75020395;75020395;75020657;75020657;75020575;75020657;75020939;75021261;75021261	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1108	624	615	644	521	636	594	667	682	621	588	501	458	1050	1037	607	526	846	1149	1044	1088	1148	1098	970	993	813	912	316	429	785	718	895	1047	1107	974	879	793
ENSG00000252545.1	chr17	75031097	75031186	+	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180901.10	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	75032575;75032580;75032600;75032610;75032612;75032931;75032931;75034033;75034033;75034033;75034033;75034033;75035232;75035232;75035232;75035232;75035232;75040124;75047184;75047245;75047419;75048843;75049220;75049220;75049220;75049220;75049220;75049220;75049220;75053014;75053014;75053014;75053014;75059123;75059510;75059510;75059510;75059510;75062120;75062120;75062120;75062120;75062120;75063018;75063018;75063018;75063018;75063018	75032653;75032724;75033099;75032724;75032724;75033099;75033099;75034117;75034117;75034117;75034117;75034117;75035357;75035357;75035357;75035357;75035357;75040463;75047299;75047589;75047589;75048957;75049328;75049328;75049328;75049323;75049259;75049284;75049328;75053105;75053105;75053105;75053105;75059605;75059605;75059605;75059605;75059605;75062245;75062245;75062245;75062245;75062245;75065884;75063095;75063358;75063263;75065889	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5279	857	931	898	877	925	910	1067	1116	885	801	995	990	676	704	563	457	636	893	1167	1216	723	705	1012	999	922	1067	745	747	931	910	1464	1835	1112	1069	1876	1621
ENSG00000167863.11	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	75038863;75038863;75038863;75039018;75039209;75039209;75039209;75039209;75039872;75040092;75041432;75042181;75042181;75042181;75042529;75042529;75042529;75042529;75046925;75046925;75046925	75039063;75039063;75039063;75039063;75039271;75039271;75041198;75039271;75040041;75040163;75042277;75042277;75042277;75042277;75042659;75042659;75042661;75042659;75046950;75046985;75046963	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3231	2527	2458	2931	2824	2557	2435	2333	2440	2395	2356	2752	2704	2170	2170	2893	2823	1688	2258	2370	2334	2524	2521	2717	2865	2418	2404	4544	5482	2310	2008	2423	2681	3207	2760	3494	3010
ENSG00000239607.3	chr17	75041740	75042015	+	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000270993.1	chr17	75060491	75060620	-	130	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0
ENSG00000232724.1	chr17;chr17;chr17;chr17	75074306;75074598;75076439;75077196	75074404;75074836;75076594;75079549	+;+;+;+	2848	2	2	1	1	1	2	2	0	2	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000170190.15	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	75087727;75087734;75087941;75087960;75087960;75087965;75088938;75089114;75089114;75089151;75089151;75089151;75090162;75093287;75093356;75093589;75093589;75093589;75093589;75093589;75093589;75093589;75093589;75093589;75098038;75098038;75098038;75098038;75098038;75098038;75098038;75098038;75098038;75099957;75099957;75100007;75100007;75100007;75100007;75100007;75100007;75100007;75103970;75103970;75103970;75103970;75103970;75105880;75105880;75105880	75087896;75087896;75088044;75088044;75088044;75088044;75089304;75089304;75089304;75089304;75089304;75089304;75090332;75093486;75093835;75093835;75093835;75093835;75093835;75093835;75093796;75093835;75093835;75093835;75098181;75098181;75098181;75098181;75098181;75098181;75098181;75098181;75098181;75100009;75100039;75100816;75100816;75100182;75100371;75100816;75100816;75100816;75104180;75104180;75104180;75104410;75104180;75106151;75106162;75106162	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3089	710	656	463	510	726	832	585	602	780	758	342	339	84	101	63	45	72	100	119	99	128	109	35	29	59	50	24	20	43	47	34	33	69	60	11	7
ENSG00000206713.1	chr17	75089862	75089974	-	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125449.6	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	75109952;75109978;75109987;75110181;75110463;75110463;75110463;75110463;75114169;75114291;75114729;75128677;75128677;75128677	75110379;75110379;75110379;75110379;75110606;75110606;75110606;75110542;75114826;75114637;75114830;75130265;75129170;75129451	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2823	257	214	167	189	213	201	301	289	199	224	201	182	346	307	87	77	300	393	552	542	310	284	460	404	375	315	109	105	314	297	511	654	454	334	454	363
ENSG00000125458.6	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	75130225;75130228;75130228;75130228;75130230;75130271;75130332;75130363;75130436;75130473;75130546;75130568;75130571;75130753;75130753;75130753;75130753;75130753;75130753;75130753;75130753;75130753;75130753;75130788;75130965;75130965;75130965;75130965;75130965;75130965;75131045;75131045;75131045;75131045;75131045;75131045;75131045;75131181;75131181;75131181;75131181;75131181;75131181;75131181;75131181;75131181;75131534;75131534;75131534;75131534;75131534;75131534;75131534	75130642;75130642;75130642;75130642;75130637;75130642;75130642;75130642;75130642;75130637;75130642;75130867;75130642;75130867;75131048;75130867;75130867;75130867;75130867;75130867;75130867;75130867;75130867;75130867;75131105;75131081;75131105;75131749;75131105;75131281;75131105;75131105;75131105;75131105;75131105;75131281;75131425;75131446;75131281;75131321;75131258;75131473;75131281;75131281;75131281;75131281;75131757;75131743;75131795;75131714;75131683;75131744;75131730	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1571	1133	1031	1088	1025	1106	1183	1176	1155	1129	996	702	751	691	641	587	542	599	843	864	878	755	717	673	620	718	635	591	676	656	581	891	1029	793	694	693	632
ENSG00000279035.1	chr17	75130883	75133043	+	2161	3	3	1	0	3	6	4	0	3	5	1	1	2	3	1	2	1	1	3	2	3	2	2	4	3	2	0	4	1	1	5	3	3	1	2	0
ENSG00000189159.15	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	75135248;75135248;75135286;75135307;75135307;75135886;75135984;75135992;75136148;75136201;75146666;75146666;75146666;75146666;75146666;75146666;75146666;75146666;75146666;75147520;75147538;75147556;75147556;75147556;75147556;75147556;75147556;75147556;75147556;75147784;75148529;75148529;75148529;75148529;75148529;75148529;75148529;75148529;75148529;75148529;75148529;75149091;75149091;75152905;75153218;75153770;75153829;75154342;75154342;75154342;75154342;75154342;75168234;75168234	75136250;75136250;75136250;75136250;75136250;75136250;75136250;75136250;75136250;75136250;75146684;75146684;75146684;75146684;75146684;75146684;75146780;75146684;75146684;75147653;75147653;75147653;75147653;75147653;75147653;75147653;75147653;75147653;75147653;75147978;75148671;75148671;75148671;75148671;75148671;75148671;75148671;75148671;75148671;75148671;75148671;75149185;75149185;75153293;75154243;75153826;75153866;75154512;75154683;75154512;75154675;75154675;75168261;75168281	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3414	3886	4015	4120	3896	3999	3809	4134	3993	3860	4076	6461	6364	5755	5544	5945	5219	4683	6548	5788	6295	6437	6333	7753	7462	2595	2780	2378	2705	2471	2348	2569	3111	3729	3269	4983	4343
ENSG00000265800.1	chr17;chr17	75138416;75141064	75138528;75141350	-;-	400	4	3	3	5	0	5	4	6	9	4	14	7	2	2	6	1	4	0	3	3	3	17	14	21	0	1	8	1	0	3	10	3	10	10	4	11
ENSG00000263786.1	chr17;chr17	75145261;75146452	75145882;75146546	-;-	717	9	1	14	18	7	14	10	15	16	18	36	40	7	5	3	16	13	11	23	15	14	34	27	32	1	3	11	10	5	10	18	14	36	29	32	20
ENSG00000252042.1	chr17	75145670	75145762	+	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000188612.11	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	75165586;75167868;75168298;75174752;75174752;75181057;75181057;75181057;75182382;75182814;75182814	75168401;75168401;75168401;75174823;75174823;75181188;75181188;75181188;75182563;75182983;75182956	-;-;-;-;-;-;-;-;-;-;-	3372	2321	2478	2247	2113	2420	2268	2258	2331	2222	2254	1899	1918	4704	5000	4462	4205	3736	4891	4738	4916	5228	4832	4131	4007	2830	3052	2570	3127	2764	2435	2957	3473	3560	3122	2873	2487
